date,recycle Acids,recycle Adhesives,recycle Adult Toys,recycle Aerosol Cans - Full,recycle Air Conditioners,recycle Alkaline Batteries,recycle Aluminum Beverage Cans,recycle Aluminum Foil,recycle Aluminum Food Cans,recycle Aluminum Pie Plates,recycle Aluminum Trays,recycle Ammunition,recycle Antifreeze,recycle Arts and Crafts Supplies,recycle Asbestos,recycle Asphalt,recycle Audio Equipment,recycle Auto Bodies,recycle Auto Parts,recycle Baby Products,recycle Blue Glass Containers,recycle Boomboxes,recycle Brake Fluid,recycle Branches,recycle Brick,recycle Brown Glass Beverage Containers,recycle Brown Glass Containers,recycle Brush,recycle Button Cell Batteries,recycle CD Cases,recycle CD Players,recycle CDs,recycle CFLs,recycle CRT Computer Monitors,recycle CRT Televisions,recycle Cables,recycle Calculators,recycle Candy Wrappers,recycle Car Batteries,recycle Car Fluids,recycle Carpet,recycle Carpet Padding,recycle Cassette Players,recycle Cassette Tapes,recycle Ceiling Tiles,recycle Cell Phone Accessories,recycle Cell Phones,recycle Ceramic Tile,recycle Chemistry Sets,recycle Chip Bags,recycle Christmas Trees,recycle Cigarettes,recycle Clear Glass Beverage Containers,recycle Clear Glass Containers,recycle Clothing,recycle Compostable Plastics,recycle Computer Peripherals - External,recycle Computer Peripherals - Internal,recycle Concrete,recycle Construction Debris,recycle Construction Materials,recycle Contaminated Soil,recycle Contaminated Wood,recycle Controlled Substances,recycle Cooking Oil,recycle Cookware,recycle Corks,recycle Corrugated Cardboard,recycle Crayons,recycle Curling Irons,recycle DVD Players,recycle DVDs,recycle Dehumidifiers,recycle Desktop Computers,recycle Digital Cameras,recycle Dirt,recycle Doors,recycle Drink Boxes,recycle Drink Pouches,recycle Electronic Servers,recycle Engine Degreasers,recycle Envelopes,recycle Exit Signs,recycle Explosives,recycle Eyeglasses,recycle Fabric,recycle Ferrous Metals,recycle Fertilizers,recycle Fire Extinguishers,recycle Flip-Flops,recycle Floppy Disks,recycle Fluorescent Tubes,recycle Freezers,recycle Fungicides,recycle GPS Systems,recycle Game Consoles,recycle Garden Tools,recycle Gas Cylinders,recycle Gas/Oil Mixture,recycle Gasoline,recycle Gypsum Drywall,recycle HHW,recycle Hair,recycle Hair Dye,recycle Hair Spray,recycle Halogen Bulbs,recycle Hard Drives,recycle Hardware,recycle Hay,recycle Heaters,recycle Lead Paint Chips,recycle Lead-acid Batteries - Non-automotive,recycle Leaves,recycle Lice Shampoo,recycle Light Fixtures,recycle Lighter Fluid,recycle Lighting Ballasts,recycle Linens,recycle Linoleum,recycle Lithium Batteries,recycle Lithium-ion Batteries,recycle Lumber,recycle MP3 Players,recycle Magazines,recycle Manure,recycle Marine Batteries,recycle Mattresses,recycle Medical Equipment - Handheld,recycle Medical Equipment - Large,recycle Medical Sharps,recycle Metal Tags,recycle Microwaves,recycle Mixed Paper,recycle Motor Oil,recycle Motor Oil Containers,recycle Multi-wall Paper Bags,recycle Musical Instruments - Metal,recycle Musical Instruments - Non-metal,recycle Nail Polish,recycle Nail Polish Removers,recycle Neon Lights,recycle Newspaper,recycle Nickel-cadmium Batteries,recycle Nickel-metal Hydride Batteries,recycle Nickel-zinc Batteries,recycle Non-Organic Food Waste,recycle Nonferrous Metals,recycle Office Furniture,recycle Office Machines,recycle Office Paper,recycle Office Supplies,recycle Oil Filters,recycle Oil-Based Paint,recycle Organic Food Waste,recycle Ornaments,recycle Pagers,recycle Paint Strippers,recycle Paint Thinners,recycle Pallets,recycle Paper Cups,recycle Perfumes,recycle Pesticide Containers,recycle Pesticides,recycle Phone Books,recycle Photographic Chemicals,recycle Pizza Boxes,recycle Plastic Bottle Accessories,recycle Plastic Buckets,recycle Plastic Cards,recycle Plastic Egg Cartons,recycle Pool Chemicals,recycle Porcelain Products,recycle Power Steering Fluid,recycle Power Tools,recycle Printers,recycle Projectors,recycle Propane Tanks,recycle Radiators,recycle Receivers,recycle Record Players,recycle Refrigerators,recycle Road Flares,recycle Roofing Materials,recycle Sand,recycle Sawdust,recycle Scanners,recycle Sealers,recycle Shingles,recycle Shoes,recycle Silver-oxide Batteries,recycle Six-pack Rings,recycle Small Appliances,recycle Smoke Detectors,recycle Solvents,recycle Sporting Goods,recycle Steel Cans,recycle Steel Lids,recycle Stone,recycle String Lights,recycle Stumps,recycle Surfboards,recycle Synthetic Cork,recycle Tablets,recycle Telephones,recycle Television Accessories,recycle Tennis Balls,recycle Tile,recycle Tires,recycle Toasters,recycle Toner Cartridges,recycle Tools,recycle Toothbrushes,recycle Toothpaste Tubes,recycle Toys,recycle Transmission Fluid,recycle Trophies,recycle Truck Tires,recycle Two-Way Radios,recycle Typewriters,recycle Tyvek Envelopes,recycle VCRs,recycle Vacuum Cleaners,recycle Varnish,recycle Vehicles,recycle Video Game Cartridges,recycle Video Game Peripherals,recycle Video Tapes,recycle Vinyl Records,recycle Washer/Dryers,recycle Water Filters,recycle Weeds,recycle Wet-strength Paperboard,recycle Windows,recycle Wood,recycle Wood Chips,recycle Wood Furnishings,recycle Wood Stains,recycle X-rays,recycle Yard Waste,recycle Yoga Mats
2017-06-18,0,0,0,23,0,23,0,0,0,0,0,0,0,0,0,20,0,0,21,0,0,0,0,0,30,0,0,17,0,70,0,40,0,0,0,0,0,0,56,0,26,0,0,0,0,0,48,0,0,0,0,0,0,0,16,0,0,0,76,0,0,0,0,0,18,0,24,0,0,0,0,52,0,0,0,0,19,0,0,0,0,59,0,0,48,28,0,0,0,0,30,75,0,0,0,0,0,0,0,30,0,0,40,0,0,21,21,31,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,19,0,0,34,0,0,0,0,18,0,18,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,54,0,36,0,0,0,0,0,0,22,11,0,0,0,0,0,29,0,0,0,0,0,0,0,0,44,0,34,0,0,0,23,0,0,47,0,0,0,0,47,0,0,26,53,0,0,23,0,23,0,0,0,0,0,0,0,0,14,57,0,24,22,0,0,23,23,66,0,0,0,0,0,0,0,35,0,0,0,0,0,35,0,0,41,17,0,0,0,0,54,0
2017-06-25,0,0,0,33,0,49,0,24,0,0,0,0,29,0,0,22,0,0,44,0,0,0,0,0,32,0,0,0,0,37,0,43,0,0,0,46,0,0,46,0,37,0,0,19,0,0,30,0,0,13,4,0,0,0,10,0,0,0,53,0,0,0,0,0,0,26,43,26,52,0,0,0,0,0,0,21,0,0,0,0,0,38,0,0,38,69,0,0,20,0,0,53,0,0,0,0,0,0,0,53,0,0,84,0,0,22,33,33,0,0,0,0,20,0,0,0,0,0,0,22,0,20,0,40,0,0,24,0,0,0,0,58,0,39,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,81,0,62,0,0,0,0,0,0,0,0,36,0,49,0,0,0,0,0,0,33,0,0,0,0,29,0,0,0,28,0,0,25,0,0,0,0,0,0,39,0,0,0,15,68,0,34,40,24,24,24,24,100,0,0,0,0,0,0,0,37,0,0,0,0,0,28,0,0,59,20,0,0,0,0,48,0
2017-07-02,0,0,0,38,0,59,0,50,0,0,0,0,20,0,0,0,0,0,45,0,0,0,0,0,32,0,0,19,0,39,0,15,0,0,0,20,0,0,34,0,26,0,0,20,0,0,59,0,0,0,0,0,0,0,7,0,0,0,29,0,0,0,0,0,20,0,40,0,40,0,0,29,0,0,0,0,43,0,0,0,0,0,0,0,0,41,0,0,0,0,0,50,0,0,0,0,0,0,0,66,0,0,54,0,0,0,23,38,0,0,0,0,0,0,0,0,0,0,0,37,0,31,0,61,0,0,19,0,0,0,0,20,0,30,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,12,12,0,0,0,33,0,56,0,0,0,0,0,0,0,0,48,0,51,0,0,0,38,0,0,52,0,0,0,0,82,0,0,58,43,0,0,0,0,25,0,0,0,0,61,0,0,0,31,60,0,49,49,0,25,25,0,21,0,0,0,0,0,0,0,38,0,0,0,0,0,29,0,0,49,6,0,0,0,0,39,0
2017-07-09,0,0,0,25,0,48,0,24,0,0,0,0,38,0,0,22,0,0,43,0,0,0,0,0,31,0,0,18,0,0,0,21,0,0,0,19,0,0,78,0,43,0,0,36,0,0,41,0,0,17,0,0,0,0,18,0,0,0,33,0,0,0,0,0,19,0,0,0,0,0,0,27,0,0,0,61,20,0,0,0,0,37,0,0,41,58,0,0,0,0,0,21,0,0,0,0,0,0,0,63,0,0,52,0,0,43,0,36,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,38,0,0,18,0,0,0,0,19,0,31,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,74,0,75,0,0,0,0,0,0,0,11,0,0,0,48,0,45,0,0,0,0,0,0,0,0,81,0,64,0,0,0,24,0,0,49,0,0,0,0,29,0,0,27,0,0,0,24,0,24,0,0,0,0,38,0,0,0,10,53,0,50,23,0,0,63,24,29,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,53,14,0,0,0,0,56,0
2017-07-16,0,0,0,24,0,84,0,36,0,0,0,0,19,0,0,22,0,0,54,0,0,0,0,0,0,0,0,36,0,27,0,28,0,0,0,19,0,0,39,0,55,0,0,0,0,0,25,0,0,13,0,0,0,0,11,0,0,0,80,0,0,0,0,0,19,0,26,26,51,0,0,55,0,0,0,0,20,0,0,0,0,75,0,0,50,71,0,0,0,0,0,21,0,0,0,0,0,0,0,32,0,0,41,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,21,0,19,0,29,0,0,27,0,0,0,0,19,0,25,0,0,0,0,49,0,0,46,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,51,0,85,0,0,0,24,0,0,0,0,0,0,0,49,0,0,27,27,0,0,0,0,24,0,0,0,0,0,0,0,0,25,74,0,30,47,0,0,36,36,52,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,51,17,0,0,0,0,25,0
2017-07-23,0,0,0,24,0,40,0,48,0,0,0,0,0,0,0,21,0,0,57,0,0,0,0,0,31,0,0,37,0,18,0,42,0,0,0,26,0,0,48,0,27,0,0,18,0,0,66,0,0,25,0,0,0,0,14,0,0,0,23,0,0,0,0,0,38,0,26,51,26,0,0,0,0,0,0,20,40,0,0,0,0,25,0,0,24,39,0,0,0,0,0,26,0,0,0,0,0,0,0,32,0,0,41,0,0,0,22,36,0,22,0,0,0,0,0,0,0,0,0,21,0,38,0,19,0,0,26,0,0,0,0,19,0,44,0,0,0,0,98,0,0,30,0,0,0,0,0,0,0,74,0,38,0,0,0,0,0,0,0,11,0,0,0,32,0,30,0,0,0,0,0,0,0,0,40,0,60,0,0,0,48,0,0,48,0,0,0,0,45,0,0,0,0,0,0,24,0,24,0,0,0,0,76,0,0,0,10,36,0,33,23,0,0,35,23,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,10,0,0,0,0,47,0
2017-07-30,0,0,0,23,0,46,0,69,0,0,0,0,37,0,0,21,0,0,42,0,0,0,0,0,30,0,0,18,0,18,0,27,0,0,0,19,0,0,28,0,18,0,0,24,0,0,48,0,0,0,0,0,0,0,15,0,0,0,54,0,0,0,0,0,18,0,25,25,37,0,0,26,0,0,0,20,0,0,0,0,0,36,0,0,36,44,0,0,38,0,15,40,0,0,0,0,0,0,0,30,0,0,59,0,0,0,0,35,0,0,0,0,19,0,0,0,0,0,0,41,0,0,0,19,0,0,17,0,0,0,0,54,0,49,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,16,0,0,0,0,0,19,0,0,0,0,0,0,0,0,44,0,46,0,0,0,23,0,0,23,0,0,0,0,43,0,0,26,39,0,0,23,0,47,0,0,0,0,56,0,0,0,24,61,0,29,23,23,0,23,0,19,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,60,8,0,0,0,0,36,0
2017-08-06,0,0,0,35,0,46,0,57,0,0,0,0,18,0,0,31,0,0,51,0,0,0,0,0,59,0,0,0,0,17,0,34,0,0,0,0,0,0,37,0,26,0,0,26,0,0,56,0,0,0,0,0,0,0,16,0,0,0,54,0,0,0,0,0,18,0,49,24,49,0,0,39,0,0,0,0,39,0,0,0,0,24,0,0,47,0,0,0,0,0,0,30,0,0,0,0,0,0,0,30,0,0,79,0,0,21,42,21,0,21,0,0,0,0,0,0,0,0,0,41,0,37,0,65,0,0,51,0,0,0,0,0,0,27,0,0,0,0,47,0,0,29,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,27,0,0,0,0,30,0,58,0,0,0,0,0,0,0,0,58,0,61,0,0,0,35,0,0,0,0,0,0,0,63,0,0,0,26,0,0,23,0,35,0,0,0,0,37,0,0,0,19,38,0,29,45,0,0,22,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,46,17,0,0,0,0,30,0
2017-08-13,0,0,0,47,0,35,0,58,0,0,0,0,37,0,0,21,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,38,0,0,56,0,35,0,0,0,0,0,60,0,0,12,0,0,0,0,11,0,0,0,36,0,0,0,0,0,37,0,25,0,25,0,0,0,0,0,0,0,20,0,0,0,0,48,0,0,24,19,0,0,0,0,0,30,0,0,0,0,0,0,0,30,0,0,20,0,0,21,0,0,0,0,0,0,38,0,0,0,0,0,0,20,0,19,0,0,0,0,17,0,0,0,0,37,0,64,0,0,0,0,47,0,0,22,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,22,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,78,0,39,0,0,0,24,0,0,35,0,0,0,0,18,0,0,26,35,0,0,23,0,23,0,0,0,0,37,0,0,0,10,45,0,19,23,23,0,23,0,19,0,0,0,0,0,0,0,36,0,0,0,0,0,26,0,0,53,9,0,0,0,0,27,0
2017-08-20,0,0,0,23,0,45,0,0,0,0,0,0,18,0,0,40,0,0,50,0,0,0,0,0,29,0,0,0,0,0,0,20,0,0,0,18,0,0,46,0,34,0,0,17,0,0,55,0,0,23,0,0,0,0,7,0,0,0,44,0,0,0,0,0,27,0,48,0,24,0,0,77,0,0,0,19,38,0,0,0,0,23,0,0,23,18,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,21,0,0,0,0,56,0,0,0,0,0,0,40,0,36,0,18,0,0,28,0,0,0,0,0,0,30,0,0,0,0,46,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,36,0,68,0,0,0,23,0,0,23,0,0,0,0,42,0,0,26,0,0,0,0,0,23,0,0,0,0,36,0,0,0,9,31,0,24,22,22,0,33,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,51,0,0,59,18,0,0,0,0,18,0
2017-08-27,0,0,0,34,0,37,0,45,0,0,0,0,35,0,0,30,0,0,53,0,0,0,0,0,29,0,0,17,0,0,0,20,0,0,0,18,0,0,66,0,60,0,0,34,0,0,43,0,0,29,0,0,0,0,14,0,0,0,26,0,0,0,0,0,36,0,24,0,24,0,0,26,0,0,0,19,38,0,0,0,0,23,0,0,46,27,0,0,18,0,0,24,0,0,0,0,0,0,0,88,0,0,32,0,0,0,20,41,0,0,0,0,19,0,0,0,0,0,0,26,0,54,0,18,0,0,22,0,0,0,0,18,0,53,0,0,0,0,46,0,0,28,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,11,11,0,0,0,30,0,28,0,0,0,0,0,0,0,0,52,0,34,0,0,0,23,0,0,30,0,0,0,0,46,0,0,0,51,0,0,0,0,34,0,0,0,0,36,0,0,0,9,50,0,25,44,0,0,22,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,0,0,0,0,41,0
2017-09-03,0,0,0,22,0,33,0,22,0,0,0,0,52,0,0,39,0,0,49,0,0,0,0,0,43,0,0,17,0,0,0,32,0,0,0,0,0,0,18,0,34,0,0,0,0,0,23,0,0,11,4,0,0,0,14,0,0,0,39,0,0,0,0,0,17,23,23,23,23,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,45,59,0,0,0,0,14,62,0,0,0,0,0,0,0,58,0,0,38,0,0,0,20,80,0,20,0,0,27,0,0,0,0,0,0,20,0,0,0,18,0,0,16,0,0,0,0,17,0,17,0,0,0,0,45,0,0,28,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,37,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,46,0,66,0,0,0,67,0,0,34,0,0,0,0,34,0,0,25,25,0,0,0,0,0,0,0,0,0,35,0,0,0,9,58,0,24,43,0,21,22,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,46,19,0,0,0,0,23,0
2017-09-10,0,0,0,22,0,44,0,65,0,0,0,0,17,0,0,19,0,0,45,0,0,0,0,0,0,0,0,17,0,17,0,32,0,0,0,35,0,0,29,0,22,0,0,17,0,0,45,0,0,15,4,0,0,0,10,0,0,0,55,0,0,0,0,0,34,0,23,0,0,0,0,50,0,0,0,18,18,0,0,0,0,45,0,0,34,18,0,0,18,0,14,57,0,0,0,0,0,0,0,29,0,0,28,0,0,20,20,53,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,34,0,40,0,0,0,0,44,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,51,0,22,0,0,0,0,0,0,22,0,0,0,0,22,0,0,25,25,0,0,22,0,0,0,0,0,0,35,0,0,0,0,57,0,33,43,43,21,36,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,62,10,0,0,0,0,43,0
2017-09-17,0,0,0,0,0,22,0,44,0,0,0,0,17,0,0,20,0,0,39,0,0,0,0,0,56,0,0,17,0,17,0,25,0,0,0,26,0,0,35,0,25,0,0,0,0,0,53,0,0,11,0,0,0,0,19,0,0,0,34,0,0,0,0,0,17,0,23,0,23,0,0,0,0,0,0,18,0,0,0,0,0,45,0,0,22,23,0,0,0,0,29,43,0,0,0,0,0,0,0,29,0,0,28,0,0,20,20,0,0,0,0,0,18,0,0,0,0,0,0,19,0,18,0,53,0,0,48,0,0,0,0,26,0,34,0,0,0,0,44,0,0,34,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,21,0,0,0,0,58,0,37,0,0,0,0,0,0,0,0,41,0,22,0,0,0,22,0,0,33,0,0,0,0,30,0,0,25,0,0,0,22,0,0,0,0,0,0,0,0,0,0,9,42,0,24,21,0,21,32,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,67,12,0,0,0,0,51,0
2017-09-24,0,0,0,0,0,29,0,22,0,0,0,0,52,0,0,20,0,0,20,0,0,0,0,0,29,0,0,17,0,17,0,26,0,0,0,18,0,0,36,0,34,0,0,33,0,0,46,0,0,11,4,0,0,0,8,0,0,0,26,0,0,0,0,0,35,23,0,24,0,0,0,25,0,0,0,19,0,0,0,0,0,46,0,0,46,30,0,0,0,0,0,19,0,0,0,0,0,0,0,29,0,0,28,0,0,0,20,27,0,30,0,0,0,0,0,0,0,0,0,30,0,18,0,27,0,0,16,0,0,0,0,0,0,41,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,32,0,0,0,0,29,0,14,0,0,0,0,0,0,0,0,35,0,52,0,0,0,23,0,0,22,0,0,0,0,45,0,0,51,0,0,0,33,0,45,0,0,0,0,35,0,0,0,9,40,0,37,43,0,43,54,0,36,0,0,0,0,0,0,0,34,0,0,0,0,0,25,0,0,58,10,0,0,0,0,34,0
2017-10-01,0,0,0,22,0,58,0,22,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,28,0,0,17,0,0,0,13,0,0,0,18,0,0,47,0,0,0,0,0,0,0,49,0,0,0,4,0,0,0,9,0,0,0,25,0,0,0,0,0,34,0,23,23,46,0,0,25,0,0,0,37,18,0,0,0,0,22,0,0,30,18,0,0,18,0,14,47,0,0,0,0,0,0,0,57,0,0,19,0,0,20,20,20,0,20,0,0,18,0,0,0,0,0,0,19,0,35,0,18,0,0,32,0,0,0,0,17,0,51,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,34,0,34,0,0,0,0,0,0,21,0,0,0,0,29,0,32,0,0,0,0,0,0,0,0,41,0,65,0,0,0,22,0,0,22,0,0,0,0,30,0,0,49,25,0,0,44,0,33,0,0,0,0,0,0,0,0,0,45,0,27,0,0,0,57,0,18,0,0,0,0,0,0,0,33,0,0,0,0,0,50,0,0,71,6,0,0,0,0,34,0
2017-10-08,0,0,0,44,0,29,0,22,0,0,0,0,17,0,0,19,0,0,19,0,0,0,0,0,56,0,0,0,0,16,0,31,0,0,0,35,0,0,64,0,16,0,0,16,0,0,19,0,0,11,4,0,0,0,10,0,0,0,17,0,0,0,0,0,17,0,23,23,23,0,0,0,0,0,0,18,27,0,0,0,0,33,0,0,22,52,0,0,17,0,14,42,0,0,0,0,0,0,0,28,0,0,55,0,0,0,20,39,0,20,0,0,18,0,0,0,0,0,0,57,0,0,0,17,0,0,24,0,0,0,0,17,0,17,0,0,0,0,44,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,29,0,41,0,0,0,0,0,0,0,0,27,0,36,0,0,0,33,0,0,22,0,0,0,0,44,0,0,0,0,0,0,22,0,22,0,0,0,0,35,0,0,0,9,81,0,27,21,0,42,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,25,0,0,57,11,0,0,0,0,17,0
2017-10-15,0,0,0,0,0,66,0,44,0,0,0,0,52,0,0,49,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,18,0,0,53,0,28,0,0,17,0,0,46,0,0,23,0,0,0,0,10,0,0,0,19,0,0,0,0,0,26,0,31,0,23,0,0,0,0,0,0,19,18,0,0,0,0,45,0,0,23,27,0,0,0,0,0,36,0,0,0,0,0,0,0,57,0,0,28,0,0,0,20,50,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,36,0,0,32,0,0,0,0,17,0,29,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,10,10,0,0,0,0,0,21,0,0,0,0,0,0,0,0,32,0,33,0,0,0,45,0,0,22,0,0,0,0,52,0,0,50,25,0,0,22,0,22,0,0,0,0,35,0,0,0,9,37,0,21,0,0,0,21,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,57,15,0,0,0,0,34,0
2017-10-22,0,0,0,0,0,32,0,22,0,0,0,0,17,0,0,19,0,0,29,0,0,0,0,0,42,0,0,25,0,16,0,25,0,0,0,26,0,0,29,0,28,0,0,17,0,0,60,0,0,11,0,0,0,0,10,0,0,0,30,0,0,0,0,0,34,0,23,23,0,0,0,0,0,0,0,18,36,0,0,0,0,22,0,0,22,29,0,0,17,0,0,28,0,0,0,0,0,0,0,28,0,0,25,0,0,20,20,40,0,0,0,0,36,0,0,0,0,0,0,45,0,18,0,52,0,0,16,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,34,0,0,0,0,0,0,10,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,46,0,22,0,0,0,22,0,0,33,0,0,0,0,30,0,0,37,0,0,0,22,0,22,0,0,0,0,0,0,0,0,9,54,0,39,21,0,21,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,0,0,0,0,17,0
2017-10-29,0,0,0,44,0,44,0,44,0,0,0,0,34,0,0,19,0,0,39,0,0,0,0,0,0,0,0,33,0,0,0,38,0,0,0,17,0,0,35,0,44,0,0,17,0,0,38,0,0,11,4,0,0,0,13,0,0,0,19,0,0,0,0,0,17,23,23,0,0,0,0,37,0,0,0,19,37,0,0,0,0,30,0,0,67,35,0,0,18,0,0,38,0,0,0,0,0,0,0,29,0,0,31,0,0,20,20,30,0,0,0,0,27,0,0,0,0,0,0,39,0,18,0,18,0,0,16,0,0,0,0,17,0,46,0,0,0,0,67,0,0,28,0,0,0,0,0,0,0,34,0,34,0,0,0,0,0,0,41,0,0,0,0,29,0,41,0,0,0,0,0,0,0,0,62,0,44,0,0,0,45,0,0,55,0,0,0,0,41,0,0,25,41,0,0,0,0,33,0,0,0,0,35,0,0,0,9,30,0,33,36,0,22,21,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,60,10,0,0,0,0,23,0
2017-11-05,0,0,0,21,0,57,0,35,0,0,0,0,17,0,0,19,0,0,57,0,0,0,0,0,37,0,0,16,0,16,0,37,0,0,0,17,0,0,17,0,24,0,0,0,0,0,33,0,0,0,0,0,0,0,11,0,0,0,19,0,0,0,0,0,42,23,68,0,23,0,0,24,0,0,0,18,0,0,0,0,0,22,0,0,44,40,0,0,17,0,14,32,0,0,0,0,0,0,0,28,0,0,30,0,0,19,19,52,0,19,0,0,53,0,0,0,0,0,0,47,0,17,0,26,0,0,0,0,0,0,0,33,0,45,0,0,0,0,43,0,0,27,0,0,0,0,0,0,0,33,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,49,0,21,0,0,0,22,0,0,22,0,0,0,0,29,0,0,36,0,0,0,0,0,21,0,0,0,0,0,0,0,0,9,32,0,27,31,21,0,42,0,29,0,0,0,0,0,0,0,33,0,0,0,0,0,24,0,0,61,11,0,0,0,0,33,0
2017-11-12,0,0,0,0,0,53,0,43,0,0,0,0,25,0,0,38,0,0,25,0,0,0,0,0,27,0,0,0,0,32,0,25,0,0,0,17,0,0,51,0,41,0,0,16,0,0,81,0,0,22,4,0,0,0,15,0,0,0,17,0,0,0,0,0,51,0,45,23,34,0,0,0,0,0,0,18,27,0,0,0,0,22,0,0,22,43,0,0,17,0,14,46,0,0,0,0,0,0,0,56,0,0,24,0,0,0,19,52,0,19,0,0,26,0,0,0,0,0,0,28,0,35,0,43,0,0,21,0,0,0,0,17,0,42,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,33,0,33,0,0,0,0,0,0,30,0,0,0,0,28,0,40,0,0,0,0,0,0,0,0,54,0,35,0,0,0,22,0,0,0,0,0,0,0,29,0,0,24,24,0,0,0,0,21,0,0,0,0,0,0,0,0,9,29,0,32,21,21,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,35,14,0,0,0,0,22,0
2017-11-19,0,0,0,23,0,34,0,92,0,0,0,0,36,0,0,31,0,0,41,0,0,0,0,0,30,0,0,17,0,0,0,20,0,0,0,28,0,0,25,0,47,0,0,26,0,0,20,0,0,0,8,0,0,0,11,0,0,0,27,0,0,0,0,0,73,0,24,0,24,0,0,0,0,0,0,0,19,0,0,0,0,24,0,0,24,37,0,0,0,0,0,35,0,0,0,0,0,0,0,30,0,0,20,0,0,21,21,42,0,0,0,0,19,0,0,0,0,0,0,41,0,19,0,28,0,0,17,0,0,0,0,36,0,79,0,0,0,0,47,0,0,15,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,11,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,36,0,38,0,0,0,35,0,0,23,0,0,0,0,35,0,0,26,26,0,0,0,0,46,0,0,0,0,37,0,0,0,10,51,0,16,45,23,0,38,22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,40,14,0,0,0,0,30,0
